date,week,medical,name,time
2026-02-25,水曜日,指定なし,今治第一病院,08:30～翌08:30
2026-02-26,木曜日,指定なし,木原病院,08:30～翌08:30
2026-02-27,金曜日,指定なし,済生会今治病院,08:30～翌08:30
2026-02-28,土曜日,指定なし,瀬戸内海病院,08:30～17:30
2026-02-28,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2026-02-20,金曜日,指定なし,木原病院,08:30～翌08:30
2026-03-01,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2026-03-01,日曜日,小児科,県立今治病院,09:00～12:00 / 14:00～17:00
2026-03-01,日曜日,指定なし,斎藤クリニック,09:00～17:00
2026-03-02,月曜日,指定なし,広瀬病院,08:30～翌08:30
2026-03-03,火曜日,指定なし,今治第一病院,08:30～翌08:30
2026-03-04,水曜日,指定なし,木原病院,08:30～翌08:30
2026-03-05,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2026-03-06,金曜日,指定なし,県立今治病院,08:30～翌08:30
2026-03-07,土曜日,指定なし,木原病院,08:30～17:30
2026-03-07,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2026-03-08,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2026-03-08,日曜日,内科,医師会市民病院,09:00～17:30
2026-03-08,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2026-03-08,日曜日,指定なし,片山医院,09:00～17:00
2026-03-09,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2026-03-10,火曜日,指定なし,済生会今治病院,08:30～翌08:30
2026-03-11,水曜日,指定なし,今治第一病院,08:30～翌08:30
2026-03-12,木曜日,指定なし,県立今治病院,08:30～翌08:30
2026-03-13,金曜日,指定なし,木原病院,08:30～翌08:30
2026-03-14,土曜日,指定なし,医師会市民病院,08:30～翌08:30
2026-03-15,日曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2026-03-15,日曜日,小児科,済生会今治病院,09:00～12:00 / 14:00～17:00
2026-03-15,日曜日,指定なし,はかた外科胃腸科,09:00～17:00
2026-03-16,月曜日,指定なし,今治第一病院,08:30～翌08:30
2026-03-17,火曜日,指定なし,県立今治病院,08:30～翌08:30
2026-03-18,水曜日,指定なし,済生会今治病院,08:30～翌08:30
2026-03-19,木曜日,指定なし,木原病院,08:30～翌08:30
2026-03-20,祝日,指定なし,今治第一病院,08:30～翌08:30
2026-03-20,祝日,小児科,まつうらバンビクリニック,09:00～12:00 / 14:00～17:00
2026-03-20,祝日,指定なし,しのざき整形外科,09:00～17:00
2026-03-21,土曜日,指定なし,瀬戸内海病院,08:30～17:30
2026-03-21,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2026-03-22,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2026-03-22,日曜日,内科,医師会市民病院,09:00～17:30
2026-03-22,日曜日,小児科,医師会市民病院,09:00～12:00 / 14:00～17:00
2026-03-22,日曜日,指定なし,喜多嶋診療所,09:00～17:00
2026-03-23,月曜日,指定なし,広瀬病院,08:30～翌08:30
2026-03-24,火曜日,指定なし,今治第一病院,08:30～翌08:30
2026-03-25,水曜日,指定なし,県立今治病院,08:30～17:15 / 22:30～翌08:30
2026-03-25,水曜日,指定なし,今治セントラルクリニック,17:15～22:30
2026-03-26,木曜日,指定なし,済生会今治病院,08:30～翌08:30
2026-03-27,金曜日,指定なし,木原病院,08:30～翌08:30
2026-03-28,土曜日,指定なし,今治第一病院,08:30～17:30
2026-03-28,土曜日,指定なし,医師会市民病院,17:30～翌08:30
2026-03-29,日曜日,指定なし,医師会市民病院,08:30～翌08:30
2026-03-29,日曜日,小児科,あおい小児科,09:00～12:00 / 14:00～17:00
2026-03-29,日曜日,指定なし,有津むらかみクリニック,09:00～17:00
2026-03-30,月曜日,指定なし,瀬戸内海病院,08:30～翌08:30
2026-03-31,火曜日,指定なし,済生会今治病院,08:30～翌08:30
